E=35 keV
  Dst > -20 nT
        8,          20,         116,         297,         403,         492,         523,         555,         559,         548,         397,         263,         273,         402,         755,        1153,         367
       10,          35,          67,          95,         139,         187,         251,         346,         433,         511,         442,         371,         501,         535,         690,        1006,          27
       12,          90,         165,         295,         346,         356,         415,         464,         474,         520,         354,         183,         159,         242,         423,         695,           0
       14,          47,         136,         347,         437,         431,         360,         360,         354,         391,         226,         128,         111,         120,         167,         444,           0
       16,          11,          44,          80,          51,          75,          93,          73,         108,         135,         116,         101,         145,         202,         306,         569,         287
       18,          46,         133,         234,         273,         283,         313,         326,         330,         305,         222,         180,         166,         161,         136,         135,         196
       20,          56,         143,         295,         324,         304,         278,         288,         337,         370,         275,         190,         234,         199,         172,         158,         100
       22,          23,          86,         161,         198,         274,         325,         379,         403,         403,         329,         250,         230,         219,         193,         201,         219
  Dst < -50 nT
    MLT\L,        3.00,        3.20,        3.40,        3.60,        3.80,        4.00,        4.20,        4.40,        4.60,        4.80,        5.00,        5.20,        5.40,        5.60,        5.80,        6.00
        0,           0,          14,          53,          67,          59,          42,          41,          51,          51,          28,           0,          16,          24,          19,          22,           9
        2,           6,          22,          51,          47,          55,          76,          88,          76,          61,          43,          31,          30,          20,          26,          22,          13
        4,           6,          23,          44,          45,          56,          43,          44,          26,          23,          14,           8,           9,          12,          12,          12,           3
        6,           1,           8,          11,           8,           7,          10,          16,          15,          14,           7,          11,           7,           7,          11,          19,          33
        8,           1,          11,          32,          42,          43,          68,          82,          95,          88,          76,          37,          45,          45,          60,          76,          77
       10,          16,          31,          30,          43,          57,          62,          61,          71,          80,          39,          35,          20,           8,           1,           4,           0
       12,           3,          22,          34,          34,          32,          43,          51,          55,          35,          24,          24,          16,          13,          21,           0,           0
       14,           1,          16,          74,          90,         110,         106,          80,          84,          97,          86,          61,          51,          22,           0,           0,           0
       16,          14,          12,          13,          13,          22,          31,          23,          23,          24,          22,          30,          54,          76,          82,         122,          19
       18,          20,          43,          71,          65,          67,          81,          80,          74,          71,          37,          16,          16,           7,           0,           0,           0
       20,           8,          32,          45,          43,          35,          49,          65,          61,          50,          50,          49,          45,          59,          49,          27,          23
       22,           2,          17,          20,          22,          25,          42,          40,          41,          43,          27,          21,          20,          15,          13,           8,          10
E=2.1 MeV
  Dst > -20 nT
    MLT\L,        3.00,        3.20,        3.40,        3.60,        3.80,        4.00,        4.20,        4.40,        4.60,        4.80,        5.00,        5.20,        5.40,        5.60,        5.80,        6.00
        0,         411,        1128,        2228,        2337,        2414,        2438,        2549,        2790,        2929,        2034,        1267,        1462,        1703,        2025,        2314,        3161
        2,         486,        1063,        2025,        2352,        2642,        2814,        3006,        3043,        3154,        2402,        1606,        1522,        1450,        1442,        1459,        1700
        4,         514,        1319,        2239,        2497,        2905,        3113,        3080,        2990,        2987,        2052,        1205,        1226,        1287,        1592,        2071,        2912
        6,         319,         931,        1862,        2054,        2124,        2259,        2480,        2756,        3078,        2399,        1750,        2178,        2710,        2865,        3298,        3233
        8,         563,        1054,        1952,        2189,        2545,        2930,        3099,        3297,        3427,        2558,        1840,        2038,        2419,        3587,        4561,         688
       10,         438,         748,        1326,        1967,        2580,        2880,        3020,        3168,        3418,        2728,        2121,        2331,        2818,        4020,        4677,          65
       12,         445,         966,        1941,        2400,        2682,        2921,        3191,        3531,        3906,        3237,        2542,        2783,        3360,        4941,        5511,           0
       14,         357,         985,        1902,        2090,        2339,        2524,        2796,        3197,        3484,        2869,        2460,        3084,        3903,        5897,        5510,          36
       16,         353,         823,        1511,        1916,        2190,        2350,        2485,        2623,        2869,        2115,        1561,        2103,        2798,        4590,        5448,         821
       18,         381,         936,        2035,        2332,        2366,        2423,        2414,        2518,        2673,        2008,        1376,        1339,        1335,        1445,        2229,        1990
       20,         502,        1113,        1751,        1843,        1911,        2025,        2108,        2147,        2110,        1609,        1219,        1196,        1203,        1353,        1973,        2836
       22,         239,         980,        2094,        2193,        2344,        2457,        2559,        2667,        2825,        2071,        1590,        1668,        1687,        1626,        1540,        1796
  -50 nT < Dst < -20 nT
    MLT\L,        3.00,        3.20,        3.40,        3.60,        3.80,        4.00,        4.20,        4.40,        4.60,        4.80,        5.00,        5.20,        5.40,        5.60,        5.80,        6.00
        0,          30,         136,         338,         357,         367,         357,         329,         323,         337,         230,         124,         184,         226,         295,         386,         367
        2,          65,         166,         308,         385,         448,         544,         563,         558,         559,         370,         246,         243,         284,         240,         155,         154
        4,          79,         265,         442,         430,         370,         322,         347,         340,         342,         256,         134,         106,          94,         169,         314,         523
        6,          83,         161,         275,         301,         372,         421,         444,         480,         582,         453,         335,         361,         434,         467,         616,         730
        8,          19,         119,         314,         389,         475,         522,         552,         549,         544,         390,         260,         262,         390,         696,        1086,         356
       10,          42,          69,          95,         139,         184,         250,         345,         430,         506,         440,         355,         467,         497,         612,         931,          26
       12,          97,         166,         321,         351,         354,         412,         462,         471,         513,         344,         172,         122,         202,         373,         623,           0
       14,          55,         152,         363,         438,         428,         358,         361,         354,         388,         223,         125,         105,         113,         146,         395,           0
       16,          14,          49,          81,          51,          75,          89,          73,         104,         132,         120,         101,         146,         196,         270,         495,         266
       18,          51,         151,         237,         269,         281,         313,         325,         330,         308,         218,         179,         160,         152,         122,         132,         180
       20,          66,         166,         318,         323,         305,         279,         286,         337,         371,         278,         191,         225,         188,         164,         156,         100
       22,          31,         104,         166,         204,         277,         323,         380,         402,         403,         329,         250,         230,         213,         191,         207,         214
  Dst < -50 nT
    MLT\L,        3.00,        3.20,        3.40,        3.60,        3.80,        4.00,        4.20,        4.40,        4.60,        4.80,        5.00,        5.20,        5.40,        5.60,        5.80,        6.00
        0,           0,          14,          52,          70,          59,          42,          41,          51,          48,          28,           0,          16,          24,          17,          22,           4
        2,          10,          26,          56,          52,          56,          76,          81,          74,          61,          44,          28,          32,          20,          26,          22,          13
        4,           7,          26,          41,          51,          58,          45,          43,          31,          22,          14,           8,           9,          16,          22,          20,           6
        6,           2,           7,          12,           8,           7,          10,          16,          15,          14,           8,           7,           5,           2,           6,          13,          29
        8,           2,          11,          32,          47,          37,          55,          74,          92,          79,          64,          29,          45,          42,          53,          72,          64
       10,          18,          32,          30,          42,          54,          62,          61,          71,          74,          42,          38,          18,           3,           6,           4,           0
       12,           7,          23,          35,          34,          32,          41,          50,          53,          31,          19,          22,          13,          11,          17,           0,           0
       14,           2,          17,          76,         102,         106,         108,          79,          84,          97,          86,          60,          51,          19,           0,           0,           0
       16,          15,          12,          13,          13,          22,          18,          20,          19,          26,          22,          23,          47,          68,          77,         103,          19
       18,          21,          43,          71,          66,          67,          79,          80,          74,          67,          37,          16,          16,           9,           0,           0,           0
       20,          10,          28,          47,          46,          35,          49,          64,          57,          50,          52,          49,          41,          52,          43,          25,          23
       22,           1,          17,          25,          21,          29,          42,          40,          41,          40,          27,          21,          20,          15,          12,           7,          11
E=2.6 MeV
  Dst > -20 nT
    MLT\L,        3.00,        3.20,        3.40,        3.60,        3.80,        4.00,        4.20,        4.40,        4.60,        4.80,        5.00,        5.20,        5.40,        5.60,        5.80,        6.00
        0,         461,        1172,        2238,        2338,        2413,        2439,        2550,        2787,        2922,        2020,        1246,        1454,        1681,        1971,        2202,        3011
        2,         528,        1095,        2012,        2331,        2574,        2793,        3004,        3041,        3150,        2396,        1577,        1489,        1421,        1350,        1258,        1499
        4,         554,        1366,        2249,        2389,        2643,        2884,        2947,        2899,        2897,        1944,        1119,        1139,        1168,        1456,        1808,        2289
        6,         360,         956,        1850,        2047,        2098,        2243,        2442,        2721,        3016,        2319,        1662,        2021,        2424,        2351,        2680,        2952
        8,         557,        1067,        1933,        2110,        2380,        2756,        2953,        3165,        3249,        2336,        1624,        1770,        2000,        2612,        3342,         631
       10,         421,         745,        1286,        1897,        2346,        2771,        2965,        3116,        3317,        2585,        1910,        1987,        2199,        2984,        3408,          63
       12,         471,         971,        1953,        2378,        2663,        2908,        3161,        3474,        3793,        3044,        2305,        2469,        2843,        4028,        3890,           0
       14,         341,        1008,        1902,        2061,        2319,        2519,        2777,        3164,        3452,        2829,        2410,        2928,        3478,        5144,        4308,          14
       16,         383,         848,        1482,        1930,        2171,        2336,        2474,        2605,        2833,        2061,        1469,        1939,        2633,        4230,        4839,         664
       18,         409,         942,        2087,        2337,        2364,        2423,        2408,        2506,        2670,        2003,        1374,        1324,        1287,        1374,        1946,        1783
       20,         540,        1137,        1756,        1844,        1904,        2018,        2100,        2143,        2101,        1598,        1209,        1187,        1185,        1326,        1944,        2745
       22,         277,        1044,        2108,        2168,        2334,        2455,        2555,        2663,        2824,        2069,        1580,        1644,        1659,        1579,        1475,        1660
  -50 nT < Dst < -20 nT
    MLT\L,        3.00,        3.20,        3.40,        3.60,        3.80,        4.00,        4.20,        4.40,        4.60,        4.80,        5.00,        5.20,        5.40,        5.60,        5.80,        6.00
        0,          30,         148,         346,         358,         367,         357,         329,         322,         334,         223,         118,         163,         196,         251,         337,         339
        2,          69,         189,         311,         372,         432,         528,         558,         556,         554,         361,         253,         247,         283,         222,         120,         110
        4,          80,         273,         464,         437,         353,         307,         336,         336,         332,         240,         126,          94,          93,         147,         236,         450
        6,          89,         168,         270,         297,         360,         416,         437,         463,         545,         425,         304,         344,         369,         404,         566,         703
        8,          18,         132,         312,         375,         420,         495,         516,         520,         505,         362,         248,         246,         323,         531,         844,         337
       10,          46,          66,          95,         138,         184,         231,         319,         400,         469,         398,         298,         355,         383,         431,         744,          13
       12,          97,         157,         313,         344,         337,         392,         439,         433,         452,         280,         113,          69,         100,         255,         395,           0
       14,          62,         146,         355,         430,         409,         352,         352,         338,         376,         209,         100,          72,          70,          48,         170,           0
       16,          14,          45,          80,          50,          72,          85,          75,         107,         127,         110,          91,         114,         166,         191,         405,         200
       18,          54,         141,         243,         272,         281,         312,         325,         326,         303,         214,         174,         153,         125,         105,         113,         159
       20,          68,         176,         323,         320,         298,         272,         284,         329,         357,         254,         171,         180,         163,         153,         135,          91
       22,          40,         113,         179,         206,         267,         321,         378,         401,         403,         327,         246,         222,         186,         152,         138,         146
  Dst < -50 nT
    MLT\L,        3.00,        3.20,        3.40,        3.60,        3.80,        4.00,        4.20,        4.40,        4.60,        4.80,        5.00,        5.20,        5.40,        5.60,        5.80,        6.00
        0,           0,          19,          54,          70,          59,          42,          41,          47,          45,          28,           0,          16,          23,          14,          11,           2
        2,           3,          26,          50,          51,          55,          70,          69,          68,          61,          47,          28,          29,          19,          25,          22,          13
        4,           4,          25,          42,          50,          58,          44,          45,          29,          23,          14,           8,           9,          16,          22,          25,          12
        6,           1,           5,          13,           8,           7,           9,          16,          15,          14,           5,           0,           0,           0,           3,           6,          28
        8,           4,           9,          29,          39,          31,          41,          63,          74,          65,          46,          29,          40,          38,          41,          47,          46
       10,          17,          31,          30,          43,          51,          59,          58,          67,          64,          39,          29,           2,           1,           0,           0,           0
       12,           5,          24,          36,          32,          31,          34,          30,          41,          16,          14,          15,           6,           6,           7,           0,           0
       14,           2,          19,          63,          80,         101,          95,          72,          83,          96,          83,          58,          38,           9,           0,           0,           0
       16,          13,          12,          11,          11,          18,          15,          14,          11,           8,           5,          18,          47,          67,          70,          96,          18
       18,          19,          37,          66,          64,          67,          79,          75,          70,          65,          37,          16,          16,           7,           0,           0,           0
       20,          11,          33,          45,          39,          31,          43,          54,          54,          49,          52,          48,          41,          30,          33,          23,          23
       22,           0,          16,          25,          21,          26,          42,          38,          41,          38,          23,          21,          20,          15,          12,           3,           6
E=3.4 MeV
  Dst > -20 nT
    MLT\L,        3.00,        3.20,        3.40,        3.60,        3.80,        4.00,        4.20,        4.40,        4.60,        4.80,        5.00,        5.20,        5.40,        5.60,        5.80,        6.00
        0,         445,        1070,        2009,        2276,        2396,        2348,        2383,        2558,        2628,        1739,         991,        1188,        1389,        1656,        1887,        2483
        2,         467,        1022,        1901,        2190,        2454,        2625,        2839,        2900,        2994,        2220,        1426,        1250,        1023,         838,         763,         806
        4,         466,        1285,        2121,        2172,        2219,        2131,        2032,        1968,        2017,        1376,         772,         791,         793,         756,         704,         845
        6,         371,         810,        1565,        1610,        1579,        1706,        1917,        2111,        2188,        1586,        1068,        1199,        1170,         921,        1193,        1579
        8,         523,         866,        1647,        1826,        1978,        1984,        1844,        1913,        1982,        1442,         944,         978,        1017,        1133,        1600,         513
       10,         336,         716,        1165,        1343,        1714,        2007,        2146,        2117,        2077,        1462,         968,         946,        1016,        1254,        1777,          57
       12,         412,         871,        1435,        1656,        1768,        1903,        2186,        2414,        2468,        1959,        1462,        1484,        1646,        2225,        1883,           0
       14,         285,         757,        1580,        1746,        1972,        2130,        2262,        2587,        2729,        2154,        1740,        1945,        2118,        3236,        1980,           0
       16,         355,         814,        1395,        1461,        1674,        1816,        1954,        2069,        2235,        1528,        1044,        1464,        2030,        3092,        2967,         399
       18,         372,         845,        1776,        2151,        2245,        2358,        2367,        2476,        2603,        1836,        1200,        1139,        1072,        1063,        1290,         988
       20,         449,        1062,        1657,        1768,        1819,        1890,        1968,        1999,        1946,        1446,        1073,        1055,        1052,        1166,        1692,        2310
       22,         244,         993,        2061,        2100,        2197,        2311,        2467,        2606,        2757,        2000,        1472,        1453,        1351,        1209,        1047,        1107
  -50 nT < Dst < -20 nT
    MLT\L,        3.00,        3.20,        3.40,        3.60,        3.80,        4.00,        4.20,        4.40,        4.60,        4.80,        5.00,        5.20,        5.40,        5.60,        5.80,        6.00
        0,          26,         115,         288,         336,         362,         343,         305,         273,         250,         157,          66,          98,         138,         178,         222,         197
        2,          54,         161,         249,         301,         346,         436,         464,         437,         437,         270,         199,         174,         197,         141,          72,          28
        4,          68,         234,         442,         404,         314,         216,         206,         213,         222,         169,          74,          41,          68,          85,         180,         292
        6,          82,         146,         203,         212,         273,         327,         342,         331,         384,         308,         239,         271,         261,         319,         399,         382
        8,           8,          68,         203,         269,         275,         265,         298,         325,         344,         249,         190,         195,         247,         328,         527,         232
       10,          24,          50,          94,         128,         149,         178,         238,         295,         281,         200,         132,         153,         177,         216,         548,           7
       12,          94,         144,         207,         208,         207,         217,         222,         194,         183,         118,          39,          17,          14,          72,         210,           0
       14,          50,         100,         255,         320,         314,         250,         240,         216,         207,         106,          30,          18,          37,           9,           7,           0
       16,          12,          40,          77,          41,          43,          48,          32,          59,          73,          69,          43,          66,          84,          68,         196,         101
       18,          47,         127,         221,         249,         235,         269,         273,         288,         254,         157,         106,          93,          60,          46,          45,          33
       20,          50,         138,         262,         263,         241,         226,         225,         255,         291,         209,         144,         158,         112,         109,         102,          58
       22,          41,         102,         173,         201,         252,         271,         325,         343,         358,         278,         185,         135,          81,          49,          67,         118
  Dst < -50 nT
    MLT\L,        3.00,        3.20,        3.40,        3.60,        3.80,        4.00,        4.20,        4.40,        4.60,        4.80,        5.00,        5.20,        5.40,        5.60,        5.80,        6.00
        0,           0,          15,          50,          67,          56,          40,          36,          41,          41,          25,           0,           1,           0,           0,           0,           6
        2,           3,          16,          26,          15,          24,          40,          37,          32,          34,          21,          10,           8,          10,          10,           2,          11
        4,           8,          20,          34,          39,          47,          27,          31,          22,          23,          14,           8,           9,          16,          22,          25,          12
        6,           0,           1,           5,           3,           6,           5,          12,           8,           3,           0,           0,           0,           0,           0,           5,          28
        8,           0,           6,          18,          21,          26,          34,          51,          46,          39,          31,          23,          26,          28,          32,          42,          45
       10,          13,          29,          24,          37,          41,          43,          35,          33,          21,           2,           0,           0,           0,           0,           0,           0
       12,           9,          18,          31,          27,          15,          17,          13,          13,           1,           1,           0,           0,           0,           0,           0,           0
       14,           3,           7,          28,          39,          57,          60,          55,          65,          72,          57,          36,          18,           1,           0,           0,           0
       16,          13,           7,           7,           2,           2,           2,           0,           0,           0,           3,          17,          38,          43,          49,          69,           0
       18,          12,          27,          57,          53,          59,          71,          68,          54,          46,          28,          15,          13,           2,           0,           0,           0
       20,          14,          31,          37,          41,          22,          32,          34,          35,          36,          39,          28,           8,           4,           0,           1,           1
       22,           0,          10,          23,          19,          22,          38,          31,          38,          37,          20,          21,          20,          14,          12,           3,           0
E=4.2 MeV
  Dst > -20 nT
    MLT\L,        3.00,        3.20,        3.40,        3.60,        3.80,        4.00,        4.20,        4.40,        4.60,        4.80,        5.00,        5.20,        5.40,        5.60,        5.80,        6.00
        0,         358,         855,        1559,        1767,        1837,        1725,        1764,        1938,        1980,        1310,         733,         903,         879,         947,         938,        1024
        2,         281,         865,        1586,        1791,        1908,        2159,        2439,        2404,        2442,        1588,         981,         913,         720,         609,         462,         343
        4,         270,         813,        1785,        1937,        1825,        1649,        1578,        1503,        1582,         976,         322,         226,         225,         276,         263,         213
        6,         284,         470,         809,        1035,        1114,        1241,        1424,        1666,        1641,         916,         486,         466,         409,         383,         642,        1076
        8,         481,         671,        1157,        1141,        1263,        1411,        1421,        1438,        1413,         971,         575,         619,         640,         767,         991,         350
       10,         221,         607,        1042,        1191,        1333,        1442,        1490,        1502,        1526,        1047,         658,         592,         647,         725,         846,          30
       12,         254,         522,         965,        1132,        1207,        1238,        1338,        1427,        1561,        1226,         893,         857,         899,         921,         733,           0
       14,         233,         430,         610,         785,        1025,        1248,        1490,        1678,        1744,        1492,        1261,        1367,        1398,        1765,         862,           0
       16,         282,         768,        1315,        1316,        1253,        1247,        1318,        1425,        1447,         931,         661,        1036,        1317,        1707,        1006,           0
       18,         226,         709,        1483,        1784,        1861,        1951,        1957,        2056,        2146,        1462,         847,         704,         533,         372,         300,          56
       20,         266,         701,        1179,        1202,        1207,        1361,        1507,        1503,        1455,        1076,         804,         773,         749,         719,         734,         661
       22,         182,         721,        1723,        1942,        1992,        2072,        2243,        2325,        2356,        1579,        1055,        1044,         902,         729,         510,         432
  -50 nT < Dst < -20 nT
    MLT\L,        3.00,        3.20,        3.40,        3.60,        3.80,        4.00,        4.20,        4.40,        4.60,        4.80,        5.00,        5.20,        5.40,        5.60,        5.80,        6.00
        0,          22,          69,         227,         281,         292,         260,         202,         193,         183,         108,          34,          46,          79,          75,          89,          44
        2,          34,         115,         180,         191,         182,         216,         235,         246,         226,         156,         120,         104,          93,          55,          20,           2
        4,          44,         107,         321,         303,         218,         141,         104,         100,         110,          86,          15,           7,          11,          31,          27,          22
        6,          46,          59,          78,          88,         134,         174,         134,         162,         216,         179,         161,         195,         185,         168,         159,         151
        8,           8,          13,          38,          67,         102,         114,         161,         183,         253,         184,         125,         107,         101,         186,         430,         224
       10,          17,          41,          67,         100,         101,         120,         176,         216,         182,         147,          81,          74,         114,         129,         300,           4
       12,          78,          85,          83,          67,          62,          80,          82,          92,          90,          49,           7,           4,           0,          11,         108,           0
       14,          24,          44,          64,          88,         107,         106,         108,         121,         115,          70,          12,           1,           2,           0,           0,           0
       16,          11,          23,          38,          30,          23,          21,          14,          32,          26,          21,          23,          28,          29,          11,          48,           0
       18,          42,         100,         200,         213,         197,         211,         218,         218,         183,         106,          74,          16,           0,           0,           0,           0
       20,          37,          73,         155,         167,         129,         107,         114,         124,         162,         121,          89,          83,          74,          74,          61,          44
       22,          30,          73,         139,         170,         182,         202,         231,         211,         201,         160,          95,          65,          50,          39,          54,         101
  Dst < -50 nT
    MLT\L,        3.00,        3.20,        3.40,        3.60,        3.80,        4.00,        4.20,        4.40,        4.60,        4.80,        5.00,        5.20,        5.40,        5.60,        5.80,        6.00
        0,           0,           3,          32,          58,          40,          23,          21,          15,          12,          11,           0,           0,           0,           0,           0,           9
        2,           0,           1,          12,          10,          12,          21,          23,          13,          18,          12,           1,           5,           9,           0,           0,           0
        4,           2,           6,          16,          23,          26,          14,          13,           8,          14,          11,           8,           9,          16,          22,          10,           0
        6,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           2,           2
        8,           0,           1,          12,          15,          16,          19,          34,          36,          39,          31,          23,          25,          27,          30,          19,           1
       10,           6,          20,          16,          17,          27,          29,          11,          19,          16,           1,           0,           0,           0,           0,           0,           0
       12,           5,          16,          17,           9,           1,           0,           2,           1,           0,           0,           0,           0,           0,           0,           0,           0
       14,           1,           0,           4,           8,          25,          30,          38,          39,          42,          26,          14,           4,           0,           0,           0,           0
       16,          13,           3,           0,           0,           0,           0,           0,           0,           0,           0,           6,          19,          27,          49,          57,           0
       18,           9,          18,          32,          44,          47,          50,          61,          45,          33,          18,           3,           0,           0,           0,           0,           0
       20,           7,          17,          10,           3,           2,           8,           3,          18,          15,           5,          10,           3,           2,           0,           0,           0
       22,           0,           0,           6,          16,          17,          31,          27,          32,          31,          20,          14,          11,           4,          10,           3,           0
E=5.2 MeV
  Dst > -20 nT
    MLT\L,        3.00,        3.20,        3.40,        3.60,        3.80,        4.00,        4.20,        4.40,        4.60,        4.80,        5.00,        5.20,        5.40,        5.60,        5.80,        6.00
        0,         261,         523,        1010,        1112,        1031,         934,        1003,        1100,        1153,         727,         392,         415,         365,         392,         392,         366
        2,         125,         532,        1232,        1366,        1307,        1328,        1271,         982,        1025,         707,         436,         392,         283,         220,         191,         149
        4,         240,         380,        1028,        1095,        1083,        1150,        1163,        1035,         911,         415,         109,          39,          24,          11,          13,           5
        6,         144,         282,         412,         478,         532,         663,         702,         460,         474,         298,         164,         151,         165,         237,         409,         554
        8,         309,         571,        1029,        1047,        1086,        1083,        1014,         833,         835,         577,         401,         384,         404,         443,         535,         130
       10,          94,         458,         921,         948,        1016,        1029,        1012,         929,         786,         449,         320,         278,         198,         156,         217,           8
       12,         143,         267,         534,         788,         974,        1007,        1072,        1126,        1151,         717,         307,         252,         194,         125,           8,           0
       14,          74,         229,         389,         515,         744,         855,         901,         930,         899,         731,         371,         344,         371,         719,         425,           0
       16,         190,         506,        1117,         905,         785,         679,         658,         697,         753,         466,         170,         274,         360,         484,         199,           0
       18,          98,         298,         991,        1411,        1607,        1693,        1591,        1296,         989,         541,         162,          81,          27,          11,           0,           0
       20,          50,         322,         670,         529,         393,         402,         483,         567,         624,         503,         337,         276,         152,          80,          43,          34
       22,         153,         338,        1048,        1282,        1349,        1451,        1449,        1433,        1344,         699,         418,         350,         299,         232,         171,         117
  -50 nT < Dst < -20 nT
    MLT\L,        3.00,        3.20,        3.40,        3.60,        3.80,        4.00,        4.20,        4.40,        4.60,        4.80,        5.00,        5.20,        5.40,        5.60,        5.80,        6.00
        0,          22,          34,          87,         176,         195,         155,         109,          88,         100,          36,          16,          15,          23,          29,          27,           6
        2,          19,          53,         105,         122,         109,          98,          94,          84,          86,          32,           7,           2,           0,           0,           0,           0
        4,          40,          69,         134,         119,          52,          29,          54,          51,          42,          34,           4,           0,           0,           0,           0,           0
        6,          16,          23,          28,          31,          29,          11,          22,          35,          53,          43,          58,          75,          74,          59,          61,          81
        8,           4,           4,          23,          56,          93,          93,         106,          94,          88,          79,          60,          60,          60,          90,         138,          87
       10,           7,          36,          56,          54,          38,          33,          74,         113,          78,          48,          32,          28,          25,          38,          69,           0
       12,          27,          49,          27,           7,           7,          13,          36,          39,          33,          26,           0,           1,           0,           0,           0,           0
       14,           5,          19,          19,          11,          24,          54,          51,          58,          55,          31,           3,           1,           0,           0,           0,           0
       16,           7,           8,          27,          24,          26,          17,           0,           0,           4,           2,           6,           0,           2,           0,           1,           0
       18,          25,          51,          92,         153,         172,         184,         151,         126,         107,          35,          12,           0,           0,           0,           0,           0
       20,           1,           6,          30,          44,          14,           8,          40,          65,          89,          63,          37,          36,          28,          39,          49,          32
       22,          33,          55,          58,          61,          78,          86,         127,         122,         110,          70,          39,          26,          11,           6,           4,          57
  Dst < -50 nT
    MLT\L,        3.00,        3.20,        3.40,        3.60,        3.80,        4.00,        4.20,        4.40,        4.60,        4.80,        5.00,        5.20,        5.40,        5.60,        5.80,        6.00
